file;method;flaw
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_42.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_45.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_51b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_52c.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_53d.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_54e.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_61a.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_66b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_67b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_68b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_68b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_71b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_72b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_73b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_74b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_75b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_75b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_81_bad.java;action;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_01.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_02.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_03.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_04.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_05.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_06.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_07.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_08.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_09.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_10.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_11.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_12.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_13.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_14.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_15.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_16.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_17.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_21.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_22b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_31.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_41.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_42.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_45.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_51b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_52c.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_53d.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_54e.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_61a.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_66b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_67b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_68b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_68b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_71b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_72b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_73b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_74b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_75b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_75b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_81_bad.java;action;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_01.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_02.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_03.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_04.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_05.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_06.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_07.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_08.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_09.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_10.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_11.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_12.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_13.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_14.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_15.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_16.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_17.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_21.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_22b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_31.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_41.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_42.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_45.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_51b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_52c.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_53d.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_54e.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_61a.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_66b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_67b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_68b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_68b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_71b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_72b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_73b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_74b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_75b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_75b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_81_bad.java;action;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_01.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_02.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_03.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_04.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_05.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_06.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_07.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_08.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_09.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_10.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_11.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_12.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_13.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_14.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_15.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_16.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_17.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_21.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_22b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_31.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_41.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_42.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_45.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_51b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_52c.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_53d.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_54e.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_61a.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_66b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_67b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_68b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_68b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_71b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_72b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_73b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_74b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_75b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_75b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_81_bad.java;action;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_01.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_02.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_03.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_04.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_05.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_06.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_07.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_08.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_09.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_10.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_11.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_12.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_13.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_14.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_15.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_16.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_17.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_21.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_22b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_31.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_41.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_42.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_45.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_51b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_52c.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_53d.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_54e.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_61a.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_66b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_67b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_68b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_68b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_71b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_72b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_73b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_74b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_75b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_75b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_81_bad.java;action;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_executeQuery_75b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_executeQuery_75b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_executeUpdate_75b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_executeUpdate_75b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_execute_75b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_execute_75b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_prepareStatement_75b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_prepareStatement_75b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_01.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_02.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_03.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_04.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_05.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_06.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_07.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_08.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_09.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_10.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_11.java;bad;CWE89
