file;method;flaw
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_14.java;goodB2G1;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_14.java;goodB2G2;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_15.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_15.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_15.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_15.java;bad;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_15.java;goodB2G1;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_15.java;goodB2G2;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_16.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_16.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_16.java;bad;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_16.java;goodB2G;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_17.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_17.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_17.java;bad;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_17.java;goodB2G;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_21.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_21.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_21.java;bad;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_21.java;goodB2G1;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_21.java;goodB2G2;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_22a.java;bad;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_22a.java;goodB2G1;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_22a.java;goodB2G2;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_22b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_22b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_31.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_31.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_31.java;bad;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_31.java;goodB2G;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_41.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_41.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_41.java;bad;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_41.java;goodB2G;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_42.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_42.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_42.java;badSource;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_42.java;goodB2GSource;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_45.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_45.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_45.java;bad;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_45.java;goodB2G;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_51a.java;bad;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_51a.java;goodB2G;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_51b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_51b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_52a.java;bad;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_52a.java;goodB2G;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_52c.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_52c.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_53a.java;bad;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_53a.java;goodB2G;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_53d.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_53d.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_54a.java;bad;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_54a.java;goodB2G;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_54e.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_54e.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_61a.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_61a.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_61b.java;badSource;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_61b.java;goodB2GSource;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_66a.java;bad;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_66a.java;goodB2G;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_66b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_66b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_67a.java;bad;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_67a.java;goodB2G;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_67b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_67b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_68a.java;bad;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_68a.java;goodB2G;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_68b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_68b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_71a.java;bad;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_71a.java;goodB2G;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_71b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_71b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_72a.java;bad;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_72a.java;goodB2G;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_72b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_72b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_73a.java;bad;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_73a.java;goodB2G;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_73b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_73b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_74a.java;bad;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_74a.java;goodB2G;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_74b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_74b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_75a.java;bad;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_75a.java;goodB2G;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_75b.java;badSink;CWE502
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_75b.java;goodB2GSink;CWE502
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_75b.java;goodG2BSink;CWE502
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_75b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_75b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_81_bad.java;action;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_81_goodG2B.java;action;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_81a.java;bad;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__connect_tcp_prepareStatement_81a.java;goodB2G;CWE311
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_01.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_01.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_02.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_02.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_02.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_03.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_03.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_03.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_04.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_04.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_04.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_05.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_05.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_05.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_06.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_06.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_06.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_07.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_07.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_07.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_08.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_08.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_08.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_09.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_09.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_09.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_10.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_10.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_10.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_11.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_11.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_11.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_12.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_12.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_13.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_13.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_13.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_14.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_14.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_14.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_15.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_15.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_15.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_16.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_16.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_17.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_17.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_21.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_21.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_22b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_22b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_31.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_31.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_41.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_41.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_42.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_42.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_45.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_45.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_51b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_51b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_52c.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_52c.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_53d.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_53d.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_54e.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_54e.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_61a.java;bad;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_61a.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_66b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_66b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_67b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_67b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_68b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_68b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_71b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_71b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_72b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_72b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_73b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_73b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_74b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_74b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_75b.java;badSink;CWE502
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_75b.java;goodB2GSink;CWE502
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_75b.java;goodG2BSink;CWE502
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_75b.java;badSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_75b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_81_bad.java;action;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_executeBatch_81_goodG2B.java;action;CWE89
